"Date","Time","ambiente","entrada","saida","dif","tensao","corrente","kacl/h","vazao","kw aquecimento","kw consumo","cop"
"2026/03/06","16:04:22","29.65","25.91","26.71","00.80","000.0","00.0","000.0","00000","000.0","000.0","00.0"
"2026/03/06","16:04:30","29.65","26.95","26.73","00.24","000.0","00.0","000.0","00000","000.0","000.0","00.0"
"2026/03/06","16:04:32","29.65","27.98","26.73","01.28","000.0","00.0","000.0","00000","000.0","000.0","00.0"
"2026/03/06","16:04:35","29.65","29.20","26.70","02.52","000.0","00.0","000.0","00000","000.0","000.0","00.0"
"2026/03/06","16:04:38","29.65","30.33","26.69","03.65","000.0","00.0","000.0","00000","000.0","000.0","00.0"
