"Date","Time","ambiente","entrada","saida","dif","tensao","corrente","kacl/h","vazao","kw aquecimento","kw consumo","cop"
"2026/03/06","15:27:09","29.61","26.90","25.51","01.39","000.0","00.0","000.0","00000","000.0","000.0","00.0"
"2026/03/06","15:27:17","29.61","27.95","25.54","02.43","000.0","00.0","000.0","00000","000.0","000.0","00.0"
"2026/03/06","15:27:19","29.61","29.15","25.55","03.62","000.0","00.0","000.0","00000","000.0","000.0","00.0"
"2026/03/06","15:27:21","29.61","30.29","25.55","04.77","000.0","00.0","000.0","00000","000.0","000.0","00.0"
"2026/03/06","15:27:24","29.61","31.44","25.55","05.90","000.0","00.0","000.0","00000","000.0","000.0","00.0"
