"Date","Time","ambiente","entrada","saida","dif","tensao","corrente","kacl/h","vazao","kw aquecimento","kw consumo","cop"
"2026/03/06","14:42:33","29.50","27.82","27.43","00.40","000.0","00.0","000.0","00000","000.0","000.0","00.0"
"2026/03/06","14:43:45","29.50","29.05","37.22","08.15","000.0","00.0","000.0","00000","000.0","000.0","00.0"
"2026/03/06","14:43:46","29.50","30.16","37.08","06.88","000.0","00.0","000.0","00000","000.0","000.0","00.0"
"2026/03/06","14:43:48","29.50","31.33","36.94","05.59","000.0","00.0","000.0","00000","000.0","000.0","00.0"
"2026/03/06","14:43:49","29.50","32.43","36.80","04.33","000.0","00.0","000.0","00000","000.0","000.0","00.0"
"2026/03/06","14:43:51","29.50","33.62","36.62","02.97","000.0","00.0","000.0","00000","000.0","000.0","00.0"
