"Date","Time","ambiente","entrada","saida","dif","tensao","corrente","kacl/h","vazao","kw aquecimento","kw consumo","cop"
"2026/03/05","22:57:52","29.58","28.71","27.16","01.55","000.0","00.0","000.0","00000","000.0","000.0","00.0"
"2026/03/05","22:57:59","29.58","30.01","27.16","02.90","000.0","00.0","000.0","00000","000.0","000.0","00.0"
"2026/03/05","22:58:00","29.58","31.19","27.16","04.07","000.0","00.0","000.0","00000","000.0","000.0","00.0"
"2026/03/05","22:58:01","29.58","32.49","27.16","05.37","000.0","00.0","000.0","00000","000.0","000.0","00.0"
"2026/03/05","22:58:02","29.58","33.81","27.16","06.69","000.0","00.0","000.0","00000","000.0","000.0","00.0"
"2026/03/05","22:58:03","29.58","35.06","27.16","07.94","000.0","00.0","000.0","00000","000.0","000.0","00.0"
"2026/03/05","22:58:04","29.58","36.25","27.16","09.13","000.0","00.0","000.0","00000","000.0","000.0","00.0"
